Resource ID,Resource Type,Account ID,Region,Resource Name,Tags
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,713540715549,us-east-1,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,713540715549,us-east-2,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,713540715549,us-west-2,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,717924446954,us-east-1,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,717924446954,us-east-2,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,717924446954,us-west-2,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,730335445732,us-east-1,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,730335445732,us-east-2,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,730335445732,us-west-2,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,813256246874,us-east-1,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,813256246874,us-east-2,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,813256246874,us-west-2,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,833697058582,us-east-1,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,833697058582,us-east-2,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,833697058582,us-west-2,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,834182183661,us-east-1,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,834182183661,us-east-2,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,834182183661,us-west-2,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,836068565653,us-east-1,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,836068565653,us-east-2,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,836068565653,us-west-2,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,915164411011,us-east-1,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,915164411011,us-east-2,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,915164411011,us-west-2,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,952005890921,us-east-1,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,952005890921,us-east-2,N/A,
00000000-0000-0000-0000-000000000010,AWS::CodeDeploy::DeploymentConfig,952005890921,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,020235270028,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,020235270028,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,020235270028,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,108023199726,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,108023199726,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,108023199726,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,143166017270,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,143166017270,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,143166017270,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,171583586820,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,171583586820,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,171583586820,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,208594650112,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,208594650112,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,208594650112,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,215247467417,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,215247467417,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,215247467417,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,267682204662,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,267682204662,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,267682204662,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,275887036159,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,275887036159,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,275887036159,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,311092172512,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,311092172512,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,311092172512,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,312550335485,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,312550335485,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,312550335485,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,337617382227,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,337617382227,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,337617382227,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,368724723521,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,368724723521,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,368724723521,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,382331264347,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,382331264347,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,382331264347,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,458937446031,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,458937446031,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,458937446031,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,488433867104,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,488433867104,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,488433867104,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,498506907941,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,498506907941,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,498506907941,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,590351373671,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,590351373671,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,590351373671,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,604939486821,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,604939486821,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,604939486821,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,641309396896,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,641309396896,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,641309396896,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,683153026895,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,683153026895,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,683153026895,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,710945443318,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,710945443318,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,710945443318,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,713540715549,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,713540715549,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,713540715549,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,717924446954,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,717924446954,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,717924446954,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,730335445732,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,730335445732,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,730335445732,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,813256246874,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,813256246874,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,813256246874,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,833697058582,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,833697058582,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,833697058582,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,834182183661,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,834182183661,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,834182183661,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,836068565653,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,836068565653,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,836068565653,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,915164411011,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,915164411011,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,915164411011,us-west-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,952005890921,us-east-1,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,952005890921,us-east-2,N/A,
00000000-0000-0000-0000-000000000011,AWS::CodeDeploy::DeploymentConfig,952005890921,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,020235270028,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,020235270028,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,020235270028,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,108023199726,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,108023199726,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,108023199726,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,143166017270,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,143166017270,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,143166017270,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,171583586820,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,171583586820,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,171583586820,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,208594650112,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,208594650112,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,208594650112,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,215247467417,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,215247467417,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,215247467417,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,267682204662,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,267682204662,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,267682204662,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,275887036159,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,275887036159,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,275887036159,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,311092172512,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,311092172512,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,311092172512,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,312550335485,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,312550335485,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,312550335485,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,337617382227,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,337617382227,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,337617382227,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,368724723521,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,368724723521,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,368724723521,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,382331264347,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,382331264347,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,382331264347,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,458937446031,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,458937446031,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,458937446031,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,488433867104,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,488433867104,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,488433867104,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,498506907941,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,498506907941,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,498506907941,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,590351373671,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,590351373671,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,590351373671,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,604939486821,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,604939486821,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,604939486821,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,641309396896,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,641309396896,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,641309396896,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,683153026895,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,683153026895,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,683153026895,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,710945443318,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,710945443318,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,710945443318,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,713540715549,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,713540715549,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,713540715549,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,717924446954,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,717924446954,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,717924446954,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,730335445732,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,730335445732,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,730335445732,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,813256246874,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,813256246874,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,813256246874,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,833697058582,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,833697058582,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,833697058582,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,834182183661,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,834182183661,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,834182183661,us-west-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,836068565653,us-east-1,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,836068565653,us-east-2,N/A,
00000000-0000-0000-0000-000000000012,AWS::CodeDeploy::DeploymentConfig,836068565653,us-west-2,N/A,
